,_STATE,FMONTH,GENHLTH,PHYSHLTH,MENTHLTH,POORHLTH,MEDCOST1,CHECKUP1,SLEPTIM1,CVDINFR4,CVDCRHD4,CVDSTRK3,ASTHMA3,ASTHNOW,CHCCOPD3,ADDEPEV3,HAVARTH4,DIABETE4,MARITAL,RENTHOM1,EMPLOY1,PREGNANT,BLIND,DECIDE,DIFFWALK,LCSFIRST,LCSLAST,LCSNUMCG,LCSCTSC1,LCSSCNCR,LCSCTWHN,DRNK3GE5,MAXDRNKS,COVIDPOS,COVIDSMP,COVIDPRM,PDIABTS1,PREDIAB2,DIABTYPE,INSULIN1,CHKHEMO3,EYEEXAM1,FEETSORE,COVIDVA1,COVIDNU1,COVIDFS1,COVIDSE1,COPDCOGH,COPDFLEM,COPDBRTH,COPDBTST,COPDSMOK,CNCRDIFF,CNCRAGE,CNCRTYP2,CAREGIV1,CRGVHRS1,CRGVPRB3,SDHSTRE1,MARIJAN1,ASBIRDUC,QSTLANG,MSCODE,_RFHLTH,_PHYS14D,_MENT14D,_HLTHPLN,_TOTINDA,_MICHD,_ASTHMS1,_DRDXAR2,_RACEPR1,_SEX,_AGE_G,HTIN4,WTKG3,_BMI5,_BMI5CAT,_CHLDCNT,_EDUCAG,_INCOMG1,_SMOKER3,_SMOKGRP,_LCSREC,DROCDY4_,_RFDRHV8
SDHSTRE1,-0.019945440369145372,-0.005026749621807551,-0.21113764454528652,-0.13116868568053627,-0.43959087822921117,-0.19495360451637164,0.1461453809054682,-0.040598743941632015,0.19443013493614408,0.003592700099581446,0.005272635325670835,0.013660555368634565,0.09295175150474268,0.02008167499608286,0.04823367120209474,0.2374626031962856,0.034631779913818946,0.0006443669255438621,-0.1236227577589409,-0.0843884975434257,0.07898363540429333,0.019494285880737518,0.08068308959921065,0.1924072737239587,0.11485519238087927,0.048369162820789985,0.0610868499148121,0.0369840996052276,0.03605784141135192,0.01956903001141983,0.035690072426567646,-0.07052424155324483,-0.1160270388991487,0.1084105654863674,0.057118982455984194,0.0581504867036436,-0.05035469234303319,0.03584994972500487,-0.01619674374313929,0.03919539345363697,-0.03051098459657388,-0.049901684639107394,0.08423765718109655,0.03867499766737873,0.08669837426971592,0.01573075288776349,0.021138561654158946,0.09967544168033993,0.08732849093150713,0.1490807197770483,0.051365651314322955,0.035178987422349386,0.023859737680089466,0.18086648232369051,0.051074891814762775,0.10234908400537883,-0.02272212988025772,0.03422567035126038,1.0,-0.0873247960893055,0.0343448925885338,-0.03604207955814439,-0.020695969792939334,-0.13056711782967748,-0.12492199202399791,-0.3081690478617047,0.007357448682085406,-0.039534925331474166,-0.0004535239201332553,0.07955195191419351,0.04179026204802287,-0.07238945312229167,-0.10691180480545173,0.2296210172085533,0.06769901218471774,-0.018905764505985495,-0.06303326616227108,-0.030540380249731387,-0.04647170840069039,0.06570559197171051,0.11615088985524072,0.11228790250240114,0.06959538988436528,0.011430440709530771,0.04504466814564854,0.018330030254561376
MARIJAN1,-0.021827145499821114,-0.003753856661340091,0.10796510558988,0.1051644448131842,0.17777204617994966,0.1253293452140057,-0.05633145784812668,0.060777748062064145,-0.04296629973237064,0.013822490053202784,0.018417683319646296,-0.0019215855392637983,-0.020900303557225507,-0.04893984067033329,-0.046867132945903854,-0.04861297541929294,-0.025232707472972255,-0.008541684955098432,0.06273118780854911,0.06749391134677045,0.03486721652725667,0.022492866570288875,-0.027650083943365465,-0.06491512868061855,-0.05519658449677483,-0.09083274738779433,-0.023465505729955153,0.0604206081270161,-0.006919499657092567,0.01466740394890126,0.03370765660771346,0.11480240995197401,0.05263020389839615,0.011846959297374737,-0.024194227970730776,-0.007910964916369155,0.03716751295929306,-0.01712393415252109,0.008723628206216093,-0.04192447663984337,-0.049659126412855796,0.13321866803226434,0.013785119736721939,0.07664355494265002,-0.058341844057948046,0.030555301006111295,0.02346671553552578,,,,,,-0.0012606405522849987,-0.10666940645082784,-0.055831663960917446,0.013291425035614379,0.07603379814758872,0.02947215559869433,-0.0873247960893055,1.0,-0.023043946481071144,-0.007574428394608004,0.09560546363987835,0.08056618274042021,0.047475123837769265,0.07308541786670623,0.014294638393568678,0.059487588489528904,-0.005768898480312728,-0.032052762466418507,-0.04850095560660397,0.027928692215735924,-0.04488888234647298,-0.04201733166951557,0.012204363803553856,-0.01628993409086518,-0.022701508429768882,-0.033620475762776277,0.01194682139495103,-0.16765105012187378,-0.09097350130665488,-0.15762349497135125,-0.15009351181388378,0.007394396964904966,-0.004447832745030173,0.013354956941524236
ASBIRDUC,-0.0010793406592628334,0.012139085511539733,-0.00022409941337814412,0.009869160882756297,-0.02417658777911992,0.0006131088788277502,0.015999440778114597,-0.0016524156953717868,0.0064378008303470746,0.007030936159093609,0.004068826862335946,0.0017329021742526615,0.00714444245291191,0.007663768371343193,0.013062531316549459,0.025531230499830075,0.0001382801792331259,-0.0011836237843461772,-0.0036600613381591596,0.008659292035212035,0.029074985822486774,0.058687963060603004,0.021246064989354004,0.023880793813820342,0.016974093113796065,0.004530847430741229,0.02245508510010411,0.031855443399666616,0.02116920515069888,0.029450317546413474,0.0007896466808868436,-0.12471599081911258,-0.11052727564832214,0.03275184571881736,0.016365218931025615,0.014503285909864227,-0.0039482253911520306,0.004245298265950637,-0.027505140155755833,-0.020292041464732333,-0.01592250989888451,0.015352785596197946,0.05037493951382463,0.029687055187856193,0.01867824543526194,0.029307502206400736,0.025504181740999967,,,,,,0.046468849248965,0.021620968841680074,-0.015209470822584913,-0.004919557987258411,0.047056158396758835,0.021736661610142573,0.0343448925885338,-0.023043946481071144,1.0,-0.02228012162695575,-0.0147060467611635,0.0014982350865917397,0.009495428375172386,-0.005919546019218837,0.028487856888482526,0.009759040439417955,-0.0038417477907559286,0.005683848405957104,-0.006944383716060088,-0.021033340399211977,0.025572433534551797,0.03424443411127083,-0.023946116163673457,-0.019297678166757707,-0.007979028217453644,-0.011178788509203468,0.0011241527472492289,0.017939931135922956,0.04112079878240066,0.03922303507389266,0.033729259415938705,0.0015521883434593258,0.009134120299482818,0.005927354959544753
QSTLANG,0.1392964946853037,0.02475829854788666,0.0714370490149206,0.04321211221595855,0.02509478811307557,0.01956407206870699,-0.0567788145184468,0.06274814942439198,0.013002832406619737,0.010837156971995505,0.005933954430341497,0.013762496973491214,0.012754132221563432,-0.006028809552144072,0.018429137794666615,0.02207829061059532,0.05036308940367904,-0.009320408800840788,0.06764728179824551,0.07320148163235299,-0.02319426556407272,-0.009829115522387903,-0.03512813585095173,-0.016618760603276096,-0.019197683665506417,0.026382125810894573,-0.038116647270742994,-0.0635177874938329,0.015873664518720156,-0.0031957968410172115,-0.0004177723411727851,-0.029623450428685593,0.04781625960494407,-0.021154496798975537,-0.018354523245113503,-0.04361098860850071,0.025081309871449433,0.006728248585699583,0.05029016978509809,0.005029756643922032,0.10174238009253528,0.07179696739849849,0.011768620043938341,-0.03270991513894364,-0.006064609596703944,0.17465545836385896,0.16089129858672532,0.0033636292110922287,-0.006444300007680598,0.024196948379181415,0.0172295068672091,-0.05896586451774339,-0.021342623542694224,-0.015312483762944968,-0.036062156575558425,0.035191471803133964,0.04583896268806205,-0.0494228125580493,-0.03604207955814439,-0.007574428394608004,-0.02228012162695575,1.0,-0.028816804900993753,0.06367887555261546,0.025911576632921863,-0.0021038669469772902,0.042036609718579164,0.07166318087725362,0.01896446341854723,0.009321709951502406,0.06467848561168815,0.5181389917792306,0.011168370474249812,-0.0806143808642876,-0.09470916301626965,-0.05796574852378998,0.012154163275785713,0.016242252464893765,0.06345323680252632,-0.17667939323389034,-0.08524818959682638,0.02928569570334342,0.06396901982439608,0.021037340447479735,0.0012465642084810225,0.01727391343354016
MSCODE,0.08780120975394916,-0.024568065208050414,0.02923891795170794,0.02727892522951078,0.017118726389446677,0.037569756689590575,-0.006320080065537731,0.02972066929814114,0.009865714683824585,-0.013581895363994173,0.001626027733260789,-0.0009576275768248455,0.008565767260975557,0.00014238276257461539,-0.012777838227249639,-0.011358545298702914,-0.009258293350748674,0.008032235045235201,-0.05115769116858364,-0.027763858572171583,-0.02439582736134113,-0.016937439697479257,-0.00767817991430031,-0.013816275496136572,-0.005384248798839677,-0.03015047197494036,-0.018998300086994848,0.031685083808452,-0.00032262164162108036,0.005732904991710736,0.006186715042094723,0.0393410091985212,0.06105446992205456,-0.02328024968192428,-0.013589297009877122,-0.0003128972382413562,0.031235992469102,0.030407808172940323,0.003227238014891517,-0.03026235392335896,0.03678056634823763,-0.003473329443893225,-0.009688462048190558,0.04745974272417786,-0.08194150867900565,0.024184234130980028,0.022531675961569648,0.018042718272707443,0.02098370505358347,-0.02683280167086458,0.009553133496910452,0.0014060061178202705,-0.0015209079141462049,-0.015106954382475125,0.0030959899358554165,-0.0024124328918027644,-0.0025807485513025773,0.014055404240992815,-0.020695969792939334,0.09560546363987835,-0.0147060467611635,-0.028816804900993753,1.0,0.020223772013458572,0.009439086377267297,0.0006478054858275213,0.0007147311812059761,0.026005265904330548,-0.01639408949656448,0.007513506759434763,-0.007464563121530003,-0.0701687368169375,-0.004216595318562483,-0.042821013632699974,0.01952901341062312,0.037594925248909755,0.032553528171413555,0.032862683182554225,-9.007556705206923e-05,-0.10569601404181148,-0.06722605638285199,-0.039381732592547576,-0.030642794897523626,-0.0018946316144059611,-0.031510574217193964,-0.028741726307102953
_RFHLTH,0.006305364270816375,0.005687730398480862,0.6750818638639179,0.3968723705366979,0.24517675127981378,0.35760629606153665,-0.01446305107243611,0.012810757266895477,-0.03848245559679325,0.003713063860864356,0.02233212535531225,-0.00426018900662267,-0.021657485739918436,-0.031163793443631255,-0.04546247964862852,-0.044853836525630845,-0.07758698637090684,-0.12220486445017305,0.047922144637118406,0.06845712749947919,0.17194049562686284,0.05177062858138736,-0.022379785742302993,-0.051080828651188154,-0.1674983338739107,-0.04418589074208853,0.13766498880321004,0.07441434763805845,-0.03292329295978025,0.016126740999273758,-0.08187950163368242,0.11045893809924923,0.024553628952997193,0.01139861490997725,-0.0169797411869707,-0.06445367396267603,-0.01904045376738078,-0.04255207918950053,0.05132885212384799,-0.05802569744911452,0.044066864540897935,0.054351501189299975,-0.038737339148730794,0.009068944590503062,-0.004283052632980535,0.08958241275820224,0.0906321592385623,-0.04619681608761381,-0.04241586359429962,-0.13250362242493546,-0.05821169619709198,0.12421650717085646,0.03108933300093612,0.02452662320756127,-0.08104675822848019,0.029866580282335985,0.0788631848497003,-0.002981295296995094,-0.13056711782967748,0.08056618274042021,0.0014982350865917397,0.06367887555261546,0.020223772013458572,1.0,0.26396166450051484,0.14972200548349918,0.037820125596528475,0.17026516858932053,-0.16007343386125295,-0.03444481350943867,-0.15762051068008615,0.04388006812403895,0.010341613705797403,0.08508547251795578,-0.04324103241549888,0.07019447317277328,0.10869012871555267,0.0733805838379705,-0.021255096258685695,-0.1258424447481079,-0.08637222523210517,-0.04114430580026966,-0.11555060187495625,-0.05718377949568662,0.0037410513885558776,0.011218600469116819
_PHYS14D,-0.00550213397275375,0.016170243882163947,0.320249666606494,0.9084638148878391,0.19368943941034927,0.3066443184494248,-0.011319196083114214,-0.003408851059614193,-0.0306744584341928,0.011323220581316887,0.021850368848770434,-0.0072463259483602285,-0.03076641884247775,-0.018901235683863205,-0.031061109162246144,-0.04873551827934653,-0.08398420010924616,-0.07287642790577673,0.037436613647428896,0.05936786779597041,0.1452473833607215,0.030655167694802442,-0.011943602798615966,-0.03732380514758408,-0.14052837058912604,-0.029512834212047017,0.09203835557147216,0.04398734171993483,-0.006174314012275256,0.023511141912829134,-0.04293581515889729,0.04884234591630119,0.002229593851419575,0.00021252578520891674,0.020511546016434228,-0.06052176676096894,-0.018608685818701853,-0.026686414398039312,0.03361846658277184,-0.03290498647016653,0.035506042343234206,0.030520487417810542,-0.023846554519123413,0.005640331168775825,0.00013087457150210305,0.07260483746977622,0.07626941762145296,-0.04447191387942245,-0.036297258741103955,-0.09582823080812934,-0.046321604545134704,0.09790348962875604,0.02720682423961502,0.031198817558019443,-0.0611122640197099,0.018732952964364235,0.07315846438835635,0.006856707279757858,-0.12492199202399791,0.047475123837769265,0.009495428375172386,0.025911576632921863,0.009439086377267297,0.26396166450051484,1.0,0.2924823431578575,0.03915121292874131,0.13995517188816464,-0.10322550214935554,-0.03521759318992081,-0.15286170609383373,0.018622414293904908,0.04116945910478124,0.058795593868266265,-0.054964370635767604,0.0274921485506215,0.06500084516749055,0.041274579505233014,0.013029357745249104,-0.08205663812217293,-0.04765170114518116,-0.019044430946105455,-0.07196226076210627,-0.019921166037172054,0.012427090213723587,0.02006534816396288
_MENT14D,-0.006164306194111222,0.008261901467396148,0.18489819859181073,0.1328723169737751,0.8908214451785466,0.1772672098012415,-0.038306090669311524,0.04721028743740813,-0.07664457086694962,0.029709399663311355,0.032150264939299865,0.018364898926903364,-0.028516719822376652,0.0102902019554854,0.002721764477166621,-0.10310783642206263,-0.0014746365458120749,-0.0006757468834833382,0.11136706849348899,0.09788532602228314,0.010924875806673541,0.028916882981146728,-0.0024360946681226178,-0.05573769367008184,-0.043727637369742854,-0.034561458774302396,-0.016794152521757564,-0.018137767836157108,0.015762374586169768,0.020387345339063646,-0.005598880388782599,0.0584021026999183,0.0657454397433155,-0.009915014959439352,-0.0155445302293817,-0.04241313195133521,0.05422903976095023,-0.0007684792145957916,0.03404851504619245,-0.022992721145362015,0.022550297853045954,0.06583179796533588,-0.026057252184656984,0.020411678865018303,-0.046341664478905115,0.027580744571083903,0.025304274731580294,-0.010044673331682233,-0.018231101870045244,-0.015121989061508025,-0.0035409221438037044,-0.019983546044117388,0.03177695804599305,-0.05797203111750788,-0.038923184761802385,0.004048254873665002,0.05829532949501906,-0.017455839206086846,-0.3081690478617047,0.07308541786670623,-0.005919546019218837,-0.0021038669469772902,0.0006478054858275213,0.14972200548349918,0.2924823431578575,1.0,0.043977177432457666,0.07439632735477879,-0.017494378341720577,-0.026741869705447226,-0.03705810920280012,0.03007399116503398,0.06146109725059321,-0.12221839139548585,-0.04769097413909091,0.004108881658094283,0.03436882525471893,0.009591326606742782,0.054309794927196335,-0.05233523962434058,-0.03608190483970728,-0.02359445885804222,-0.046298160948945954,-0.007476538108469476,0.013351809109943656,0.022751614710230093
_HLTHPLN,-0.00966448398604493,0.0025185201198148015,0.024058208374653573,0.013782924786924979,0.029426272174749524,0.02345008271717309,0.023319674574858132,0.09019797584396251,0.010043237802903428,0.042503434243224975,0.034995036785385306,0.03480444992679798,0.033331374476025945,0.020780037283340318,0.039794315793157974,0.048378037521938644,0.05416837849624267,0.024505445082659803,0.1115100986663896,0.15307552820368278,0.04684730410193627,0.05290501898774148,0.02876161449864452,0.02304599291642433,0.030531779575981587,-0.009893439179097704,-0.010951827058608985,-0.003911507296576345,0.03657644928373142,0.02609754172846906,0.016415629286130752,0.02842365550909653,0.034308351875950716,0.030551629018307304,0.00315642222805408,0.018441648692117635,0.0860561542335825,0.03767691181730417,0.03470648258921858,-0.004308117922038456,0.016764538543051304,0.025406017171731084,0.007166437429167726,0.0791077768976132,-0.03193702212633463,0.06929282211029401,0.06187708759640247,0.049572294205917036,0.02141538828527399,0.045645193079292004,0.04079279641672369,-0.009936363422938823,0.027241726209517588,0.01738954978613875,-0.017033552467964785,0.0389769300575584,0.057995097885101383,0.013012907027944172,0.007357448682085406,0.014294638393568678,0.028487856888482526,0.042036609718579164,0.0007147311812059761,0.037820125596528475,0.03915121292874131,0.043977177432457666,1.0,0.04705966326337997,0.008710775735388938,0.02571782030425064,0.03703953027884166,0.0429156437378738,-0.017590536275696823,-0.07890438925919695,0.0028873261422777256,-0.02615007299790213,-0.02779265362986812,-0.03271730417415195,0.05869804398461294,-0.0543345250368017,0.08275607237030554,0.05654503481569908,0.014742367704617919,0.011290221692062138,0.06509575968114435,0.07029085409770161
_TOTINDA,0.0004439057370528585,-0.007843912239117607,0.22708809520409587,0.2450560550444248,0.1595022813732339,0.27882023056325894,0.034153024846884386,0.02910993777156659,0.001553486537151217,0.030436259006399076,0.03625167401719721,0.02671544733054914,0.018967842283370475,-0.023898171370295717,-0.004072988837941544,0.005368384285163649,-0.029336879678399482,-0.07283175561706619,0.034687541863580855,0.05899320873665831,0.12242615398565942,0.05451297994326099,0.016435924424601307,0.0018031308375673586,-0.10430854283581163,-0.02538154147232755,0.13307815309245605,0.08183298921309103,0.005703744551166716,0.020551606499622576,-0.03187297037412755,0.10012351822726877,0.009317831504054441,0.026353004622730193,-0.0005131061098582548,-0.033578070526205504,0.009712302248724268,-0.011894017668649087,0.01807287477134514,-0.05496943364054075,0.018382578201942276,0.04192627991854965,-0.03960631341492963,0.027785825348505367,-0.029620136301678413,0.08754450719109118,0.08787837503036133,-0.013145816610397714,-0.00484726156254677,-0.07378672511758727,0.002300645727850289,0.14823750933400515,0.015532981136684406,0.05441787837788535,-0.055870283580208006,0.049711394627871386,0.07674831357670328,-0.01456673228077322,-0.039534925331474166,0.059487588489528904,0.009759040439417955,0.07166318087725362,0.026005265904330548,0.17026516858932053,0.13995517188816464,0.07439632735477879,0.04705966326337997,1.0,-0.08179530585296202,-0.000970269757035416,-0.10044892432904055,0.04029322318595125,0.04537256899063385,0.08441952014301979,-0.07268383901564138,0.061828151509413974,0.11549206229322379,0.08940478783227486,-0.004639977132616732,-0.13127902238617406,-0.06305645365196047,-0.021382843955365115,-0.10268027777276263,-0.03912240145174712,0.018799159339751393,0.026490163026612442
_MICHD,0.002613414234595689,3.788218598303983e-05,-0.22780712069107475,-0.18280531246622714,-0.08830559621416652,-0.18570724803905594,0.001088892473475401,0.06942650465963639,-0.007519097034024224,0.5965622297901463,0.40886977250098183,0.0994630956566308,0.027703324582382543,0.032713653924370915,0.09710901500710326,0.02284749781875041,0.1305312450587595,0.15842751413305525,0.044946338015416754,0.023357721225585718,-0.20648506362940014,-0.0012527197434649515,0.041194488686188725,0.02855923190831532,0.13932201070659114,0.03242985109401293,-0.17638645487656832,-0.12423586442874948,0.07933964140110444,-0.0034549611609662394,0.031782002090192524,-0.06926772424090075,0.038270791246184516,-0.006668854504417574,0.004645585841408101,0.04322524867880237,0.0827589402199929,0.07157976491640997,-0.0020910384976924714,0.08095029208783637,-0.016887627934157413,0.02366757702210019,0.04464694574279117,0.026764166965500467,-0.05049840882053938,-0.04602596055847847,-0.05081002668036335,0.028565227465590256,0.040970036842366206,0.14215219053310202,0.08789836130495018,-0.14866883562075095,-0.03267922252713628,-0.08306311041926341,-0.004800847947320572,0.0013386089714987012,-0.04186196587304014,0.008213461621163284,-0.0004535239201332553,-0.005768898480312728,-0.0038417477907559286,0.01896446341854723,-0.01639408949656448,-0.16007343386125295,-0.10322550214935554,-0.017494378341720577,0.008710775735388938,-0.08179530585296202,1.0,0.030886431491718606,0.17146579429815295,0.0443649328931487,0.07098516951619264,-0.2170126429741253,-0.016548338671433828,-0.048077625199056596,-0.04481974312281353,-0.047841134525454125,0.06930842289598377,0.059695285644848606,0.06342336856240689,0.047139729695136016,0.11727096171543401,0.01613239912831964,0.011911367475204914,0.012602106756792932
_ASTHMS1,-0.006271787329700604,-0.0033180671705828877,-0.07608499603422426,-0.050607753060539676,-0.05492227155456923,-0.051474777669500975,0.04451474340049955,0.0465051950232286,0.028771430981433987,0.07485208325287228,0.0687216448293107,0.10344492735165343,0.7572362337525891,0.9942663052521473,0.1595228385790614,0.12268543589200173,0.10931544358142303,0.06924460131261852,-0.0005354695818563234,0.009488750079159225,-0.012343117625643961,0.037239037545102154,0.05144643191513082,0.06428091733433874,0.0816639847390347,0.03130662075514402,0.0030276738204650057,-0.0030422900487814424,0.05535993307100918,0.024365474842991088,0.01476092370169668,0.003940319774135909,0.010021294787282087,0.049409406890932435,0.02685313588779354,0.05205640725734399,0.03168888693615962,0.05798792980399992,0.005856938262114698,0.022588019791379123,-0.013950020539082597,0.014677549392076682,0.04080159879731997,0.03301328910158311,-0.006993587277849413,0.011916136878657845,0.011975011442834834,0.05958150485806788,0.06281985235274784,0.10779546355099463,0.13088537484272897,0.002413047054105044,0.004969712438495562,0.05940928935642323,0.0106816944831468,0.046497738110760356,-0.0007820120039769259,0.022092513931107973,0.07955195191419351,-0.032052762466418507,0.005683848405957104,0.009321709951502406,0.007513506759434763,-0.03444481350943867,-0.03521759318992081,-0.026741869705447226,0.02571782030425064,-0.000970269757035416,0.030886431491718606,1.0,0.07125105830088538,-0.006978389437258696,-0.06752470148944509,0.014499757456019178,0.05589753174016235,-0.037746944261850914,-0.07573078912560079,-0.05673984189042897,0.013445757233640436,0.02211380443665514,0.0494310734471472,0.02546925307237036,0.01808922325309802,0.005337700829665327,0.02010984623499115,0.019164082661021035
_DRDXAR2,-0.0055004492429132565,0.003161421469784211,-0.2622135388420187,-0.24402790009399214,-0.11317970337747309,-0.2386959206784122,-0.0020506029485557733,0.13778777460563682,0.01307158009679932,0.045407552852217994,0.023451665755913047,0.045024780997289814,0.06951186639983409,0.06347779926683435,0.10254513779837844,0.08263619560018812,1.0,0.14273150669903872,0.10136095979746007,0.07471608725695056,-0.3071292694851557,-0.010226419187205455,0.04487482586967758,0.04534179884615745,0.2170670266575114,0.018902888140887517,-0.1804661214672685,-0.11693969962767324,0.05917167195914392,-0.004028028703962208,0.006711538945485526,-0.07551470966335996,0.09757311484134511,-0.012862000289837978,0.017759350447995512,0.08589870954421265,0.18063185408218374,0.11840955275748269,-0.011342837634118799,-0.00033137134781500944,0.003936135241640501,0.05958773594681366,0.04432183874838365,0.05702794766708993,-0.11687867878291573,-0.034757557727702386,-0.04542184531449811,0.06740918490338958,0.06089243804660881,0.14873321463070666,0.09662977665893634,-0.19861656016618282,-0.027567132933241572,-0.09120790897126818,0.015056705802235967,0.03891549008828412,-0.05644048822693996,0.004584894162698982,0.04179026204802287,-0.04850095560660397,-0.006944383716060088,0.06467848561168815,-0.007464563121530003,-0.15762051068008615,-0.15286170609383373,-0.03705810920280012,0.03703953027884166,-0.10044892432904055,0.17146579429815295,0.07125105830088538,1.0,0.11307634186569453,-0.10084280988884461,-0.3862448681895738,0.10191676681873275,-0.0663791082817479,-0.12767829050263246,-0.11814015428559328,0.13575008836759536,0.06001162760616497,0.08273422603252018,0.06980991110552015,0.13393987761240114,0.003990315407066429,0.03551402915926421,0.037741789137341705
_RACEPR1,0.04986274470456907,0.0171985055052201,0.05401390182036244,0.01571485773051397,0.04005708305670015,0.0021483677050540585,-0.06318759014918642,0.06474696405339903,-0.04646186466755125,0.02650867910067593,0.013575076013005468,0.013620681293618056,-0.008814637479962731,0.0020859626963019946,0.02841682926892192,0.013971662729887667,0.08561393517403211,-0.0025581537527610324,0.13486803609986703,0.12351150220619792,-0.09070813385138045,-0.010731622784384482,-0.03141079752225279,-0.029643456845748175,-0.0037375675054417594,0.025091446100618312,-0.06847859067400411,-0.11628302615272523,0.011081500546424787,-0.0058416535171331805,0.006903012098652617,-0.025959179949274186,0.07378898735320645,-0.04532908796315755,-0.02484434790083374,-0.026818678711010763,0.05297998756446448,-0.023125450781502844,0.0401606249760948,0.003352572302915583,0.06625829535466267,0.06849552911927786,0.0023997346107256724,-0.02724086721960415,-0.05413837739848088,0.08431900591880903,0.06589276751765806,0.009996262698446218,0.0011747059993039346,0.02067654251875747,0.040068598048438105,-0.1074911215182232,-0.025996046266171937,-0.06353214430754753,-0.0872195197820363,0.026403359946842404,0.030705116857791846,-0.0250280717894962,-0.07238945312229167,0.027928692215735924,-0.021033340399211977,0.5181389917792306,-0.0701687368169375,0.04388006812403895,0.018622414293904908,0.03007399116503398,0.0429156437378738,0.04029322318595125,0.0443649328931487,-0.006978389437258696,0.11307634186569453,1.0,-0.004929402090475295,-0.23124521401984086,-0.11224195692560356,-0.05137894233506798,0.020955039345649847,0.01718813517118597,0.09785827331207575,-0.14537114757762562,-0.0823792548838093,0.040887708145925676,0.08107679087039621,0.031200789179634852,0.014419845728461854,0.029645433827593715
_SEX,0.005884886815603682,-0.001598562348521129,0.021232920724797776,0.008100328786372561,0.014515527804314898,-0.005121160855056253,-0.018273424787619317,-0.09346142297410037,0.018113272981142698,0.021015516807788057,0.014164205421464989,-0.0016377217888415491,-0.05594432505335369,-0.09704594644794272,-0.026409831691213678,-0.09196803089560687,-0.07652548286251899,0.005787090922432544,-0.004308286314837684,-0.008601013333391073,0.0920030290545545,-0.0030402771507106983,-0.012012251725117717,-0.022119396814844015,-0.0459991657120716,0.043993574297741714,0.05410881340219554,-0.12457672996233358,0.03878219138593474,0.0057165796296006965,-0.02563449764612689,-0.11036360831039374,-0.21994255754198994,-0.011972169839477905,-0.033090739766571946,-0.030618249537327457,-0.0679780457375485,-0.014172440809015769,-0.01621337811678131,0.006511607441638676,-0.008949854079020339,-0.03199387567174657,0.022124080659740947,-0.023501660915960954,0.038132856114528525,-0.03504097038290406,-0.027315349208144112,-0.026016535479493043,0.002199418193344247,-0.07358098671697687,0.00773589519656492,0.0161360163270579,-0.02118915799821664,-0.1055097258375269,-0.1913579591483457,-0.04058076908506063,0.028337359021124855,-0.05794911041588139,-0.10691180480545173,-0.04488888234647298,0.025572433534551797,0.011168370474249812,-0.004216595318562483,0.010341613705797403,0.04116945910478124,0.06146109725059321,-0.017590536275696823,0.04537256899063385,0.07098516951619264,-0.06752470148944509,-0.10084280988884461,-0.004929402090475295,1.0,0.0643920140821645,-0.6943964806850905,-0.3477947141815989,-0.011449870347402566,-0.056613628036381834,-0.0019478137279821022,0.018398125354179142,-0.020334079562812593,0.04018708177878353,0.06618906066394681,-0.0014326161963960089,-0.006799302992972516,-0.001085297145963889
_AGE_G,0.0042731439094089154,2.5810691575211125e-05,0.13957543065055344,0.20454232762859398,-0.017574011124232566,0.20337386253971648,0.09422528654627609,-0.20428470540649013,0.09892944561596112,-0.06130179989133721,-0.030183884028755183,-0.057360255131144344,0.033278202009937884,-0.06341091320893916,-0.07962151815327786,0.051655863641234874,-0.2790412294605522,-0.18330760487303985,-0.3401923100094852,-0.2404650850910461,0.4929141132613312,0.04945285786637926,-0.020119899493300432,0.047056325816883245,-0.1458826444007651,0.07163197238345206,0.4177332731139195,0.19598214026613486,-0.05606984214196116,0.02731177684374908,-0.00804151648368305,0.08084901872483999,-0.263609489702087,0.10462374574446945,0.02886072436784258,-0.08585451831538128,-0.31767063227561626,-0.12422547043881726,0.04100731826285434,0.0332270861009621,-0.0040268616457678095,-0.14942085268661287,0.04751765510563463,-0.09999572802974625,0.2822085503379157,0.06189394754658538,0.08674132009159886,-0.01764721184783966,-0.025696121993704656,-0.09748169983049858,-0.07450892857803416,0.39823326315817165,-0.0018157974714537494,0.5204345159581811,0.013046769963773653,-0.01811777441108561,0.062026907482834445,0.013173511403920899,0.2296210172085533,-0.04201733166951557,0.03424443411127083,-0.0806143808642876,-0.042821013632699974,0.08508547251795578,0.058795593868266265,-0.12221839139548585,-0.07890438925919695,0.08441952014301979,-0.2170126429741253,0.014499757456019178,-0.3862448681895738,-0.23124521401984086,0.0643920140821645,1.0,-0.10775394683927314,-0.03743359388069401,0.007692488598337768,0.03905271090059794,-0.2504850910040347,0.02501034842555403,-0.020493504242267816,-0.03844551761229716,-0.1541728180380484,-0.03419928938374483,-0.014143675469782851,-0.02705197749550382
